"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1934837591804957163","Tue Jun 17 05:55:18 +0000 2025","0","@striofjr @L_MarshaJKT48 tipsal ke ndoro yak","1934852333441307023","","striofjr","in","","0","1","0","https://x.com/undefined/status/1934852333441307023","1818183297769545728",
"1934829706899304534","Tue Jun 17 05:54:55 +0000 2025","1","@fir_arif88 @A_ChristyJKT48 @L_MarshaJKT48 @AU_LiaJKT48 Bos besar ","1934852237890867277","","fir_arif88","in","","0","0","0","https://x.com/undefined/status/1934852237890867277","1298757419414122496",
"1934786311111794941","Tue Jun 17 05:50:44 +0000 2025","0","@theyycallmebass @L_MarshaJKT48 @A_FionyJKT48 @bingkaikabesha wota woti kooperatif","1934851182318768373","","theyycallmebass","in","","0","1","0","https://x.com/undefined/status/1934851182318768373","2897519251",
"1934495658788172111","Tue Jun 17 05:48:41 +0000 2025","0","@Michie_JKT48 @L_MarshaJKT48 minta ajarin gih","1934850666687811782","","Michie_JKT48","in","","0","0","0","https://x.com/undefined/status/1934850666687811782","1349943572871614464",
"1934495658788172111","Tue Jun 17 05:46:20 +0000 2025","1","@Michie_JKT48 @L_MarshaJKT48 Aku juga itu sebabnya aku selalu tenggelam dalam senyumanmu... Asekkk","1934850077635564000","","Michie_JKT48","in","","0","0","0","https://x.com/undefined/status/1934850077635564000","1833909019075080192",
"1934495658788172111","Tue Jun 17 05:45:05 +0000 2025","7","@Michie_JKT48 @L_MarshaJKT48 jangan mengecewakan mama gitu dong kamu ayo belajar sama mama nya ya","1934849761041109182","","Michie_JKT48","in","","0","0","1","https://x.com/undefined/status/1934849761041109182","1921606303262347264",
"1934495658788172111","Tue Jun 17 05:44:28 +0000 2025","0","@Michie_JKT48 @L_MarshaJKT48 nanti minta diajarin","1934849606778859787","","Michie_JKT48","in","","0","0","0","https://x.com/undefined/status/1934849606778859787","1720405115994243072",
"1934786311111794941","Tue Jun 17 05:40:15 +0000 2025","0","@theyycallmebass @L_MarshaJKT48 @A_FionyJKT48 @bingkaikabesha sori sori bukan ini sha pacarnya farah nah tp kalo ini pacarnya benji @","1934848544470650997","","theyycallmebass","in","","0","0","0","https://x.com/undefined/status/1934848544470650997","562671990",
"1934848443211763846","Tue Jun 17 05:39:51 +0000 2025","0","@L_MarshaJKT48 siang sha. Masih di kasur? Wkwkwk. Apa aja kegiatan today? Semangat ya #PuntenSha","1934848443211763846","","L_MarshaJKT48","in","","0","0","0","https://x.com/undefined/status/1934848443211763846","106661079",
"1934495658788172111","Tue Jun 17 05:39:45 +0000 2025","0","@Michie_JKT48 @L_MarshaJKT48 ko seperti bangga gitu ya","1934848417978839381","","Michie_JKT48","in","","0","0","0","https://x.com/undefined/status/1934848417978839381","1665616416345825281",
"1934848083013325210","Tue Jun 17 05:38:25 +0000 2025","0","#PuntenSha Baru bangun apa baru melek??? @L_MarshaJKT48","1934848083013325210","","","in","","0","0","0","https://x.com/undefined/status/1934848083013325210","1330406373348302848",
"1934848050725564639","Tue Jun 17 05:38:17 +0000 2025","0","Baruuu bangun?? Lucuuu bgttt gemes pgn tak hih #PuntenSha @L_MarshaJKT48","1934848050725564639","","","in","","0","0","0","https://x.com/undefined/status/1934848050725564639","1787435086230798336",
"1934495658788172111","Tue Jun 17 05:37:48 +0000 2025","0","@Michie_JKT48 @L_MarshaJKT48 ajarin mamachaaa ayo les in berenang anak kesayanganmu ituu maaa","1934847929157865867","","Michie_JKT48","in","","0","0","0","https://x.com/undefined/status/1934847929157865867","1483461658488242176",
"1934847923113873762","Tue Jun 17 05:37:47 +0000 2025","0","#PuntenSha baru bangun bobo cntikk nih mengg @L_MarshaJKT48","1934847923113873762","","","in","","0","0","0","https://x.com/undefined/status/1934847923113873762","1799321599247863808",
"1934495658788172111","Tue Jun 17 05:37:22 +0000 2025","0","@Michie_JKT48 @L_MarshaJKT48 kenapa kayak bangga gitu","1934847821221703770","","Michie_JKT48","in","","0","0","0","https://x.com/undefined/status/1934847821221703770","1576910817349742592",
"1934847809116885163","Tue Jun 17 05:37:20 +0000 2025","0","Wkwkwk baru aja aku mau tidur kmu tiba tiba spam foto btw bangun tidurr yaa btw tpi kalau bangun tidur ginii masih cakep kok meng @L_MarshaJKT48 #PuntenSha","1934847809116885163","","","in","","0","0","0","https://x.com/undefined/status/1934847809116885163","1692504325174808576",
"1934847652698690020","Tue Jun 17 05:36:42 +0000 2025","0","Pagi eh siang mengg @L_MarshaJKT48 #PuntenSha","1934847652698690020","","","in","","0","0","0","https://x.com/undefined/status/1934847652698690020","1555517863330738177",
"1934847599712100395","Tue Jun 17 05:36:30 +0000 2025","0","Cantik @L_MarshaJKT48 #PuntenSha","1934847599712100395","","","in","","0","0","0","https://x.com/undefined/status/1934847599712100395","177453749",
"1934829706899304534","Tue Jun 17 05:36:14 +0000 2025","1","@fir_arif88 @A_ChristyJKT48 @L_MarshaJKT48 @AU_LiaJKT48 Pesona 3s ditempil gaoleh‍↔️","1934847534603882514","","fir_arif88","in","","0","1","0","https://x.com/undefined/status/1934847534603882514","1519030300973858816",
"1934829706899304534","Tue Jun 17 05:35:44 +0000 2025","1","@fir_arif88 @A_ChristyJKT48 @L_MarshaJKT48 @AU_LiaJKT48 Keren lah bos besar","1934847407029936596","","fir_arif88","in","","0","1","0","https://x.com/undefined/status/1934847407029936596","1688219464901558273",
