conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,date,member,generation
1935245721424511001,2025-06-18 07:58:29+00:00,89,Akhirnya menyaksikan Haka dengan senjata secara langsung. Colek @Freya_JKT48 @L_MarshaJKT48 @Ribka_JKT48 @I_KathrinaJKT48 @Gendis_JKT48 @AR_AnindyaJKT48 https://t.co/AKF6EHRWRY,1935245721424511001,https://pbs.twimg.com/ext_tw_video_thumb/1935245526473031680/pu/img/DN5LAlAijtNzTWDw.jpg,,in,1,1,8,https://x.com/undefined/status/1935245721424511001,2912464614,2025-06-18,Freya,Gen 7
1874717070975529094,2025-06-18 07:39:58+00:00,0,@Freya_JKT48 Freya Jayawardana @Freya_JKT48 https://t.co/Ni90I3JeNT,1935241060252532820,https://pbs.twimg.com/amplify_video_thumb/1935240959668731904/img/mhAaczQjOBxq3SEp.jpg,mueheheh300,in,0,0,0,https://x.com/undefined/status/1935241060252532820,1507024377178894337,2025-06-18,Freya,Gen 7
1935240105775743276,2025-06-18 07:36:10+00:00,2,HBD ya Adikku @SNayla_JKT48 Semoga semakin bertambah usia ini kamu selalu dilimpahi kebaikan dan dikelilingi oleh Orang-orang baik disekitar kamu. Aamiin Semangat terus nay-chan #HappinessNaylalaland18,1935240105775743276,,,in,0,0,0,https://x.com/undefined/status/1935240105775743276,1537107980469952512,2025-06-18,Freya,Gen 7
1934990713441472561,2025-06-18 07:25:19+00:00,0,@RFritzy_JKT48 kode tuh @A_FionyJKT48 @Freya_JKT48,1935237375204139160,,RFritzy_JKT48,in,0,0,0,https://x.com/undefined/status/1935237375204139160,1398723106257080321,2025-06-18,Freya,Gen 7
1934996532425875702,2025-06-18 07:21:04+00:00,1,@cinanazs @zariezaa @Freya_JKT48 Gk gitu ci maksud aku freya nya nnti sama aku ci,1935236303400092089,,cinanazs,in,0,0,0,https://x.com/undefined/status/1935236303400092089,1718971739919843328,2025-06-18,Freya,Gen 7
1935214855499432284,2025-06-18 06:28:14+00:00,0,@Kimmy_JKT48 belajar nih sama kakak kamuu @Freya_JKT48,1935223009570345307,,Kimmy_JKT48,in,0,0,0,https://x.com/undefined/status/1935223009570345307,1016371057446420482,2025-06-18,Freya,Gen 7
1261644240259444736,2025-06-18 06:12:24+00:00,0,@Freya_JKT48 Dek @Kimmy_JKT48 kalo mau belajar sign language senior kamu ini dr 5 tahun lalu uda mengkampanyekan bahkan di pin ama dia ,1935219022544650407,,Freya_JKT48,in,0,0,0,https://x.com/undefined/status/1935219022544650407,1553499778377719808,2025-06-18,Freya,Gen 7
1935214855499432284,2025-06-18 06:00:24+00:00,5,@Kimmy_JKT48 Belajar sama @Freya_JKT48,1935216004663230692,,Kimmy_JKT48,in,0,0,0,https://x.com/undefined/status/1935216004663230692,146312654,2025-06-18,Freya,Gen 7
1935214855499432284,2025-06-18 05:57:36+00:00,0,@Kimmy_JKT48 @Freya_JKT48 yuk ikut belajar tipis-tipis,1935215298610872614,,Kimmy_JKT48,in,0,0,0,https://x.com/undefined/status/1935215298610872614,931520264873033728,2025-06-18,Freya,Gen 7
1935214855499432284,2025-06-18 05:57:06+00:00,11,@Kimmy_JKT48 Yap bener banget Kalau mau belajar kak @Freya_JKT48 pernah belajar bisindo juga tuh siapa tau masih inget dan mau ngajarin,1935215175214448864,,Kimmy_JKT48,in,0,0,0,https://x.com/undefined/status/1935215175214448864,1208267790999683073,2025-06-18,Freya,Gen 7
